 0 0 0 0
    1.38822510015185422022E-02    3.28560672133204820233E-02    1.47284247249378284599E-03   
    1.38822510015185422022E-02    1.00627399270572306933E-01   -8.69924515670671832934E-03   
    1.38822510015185422022E-02    1.75120240051294090433E-01   -1.06527858133055333689E-01   
    1.38822510015185422022E-02    2.62960536960024582331E-01    3.39981224179589591738E-01   
    1.38822510015185422022E-02    3.75546566711295215502E-01   -4.64396929285434634238E-01   
    1.38822510015185422022E-02    5.36336080687580762927E-01    3.34902334094803189046E-01   
    1.38822510015185422022E-02    8.05362211285977291908E-01   -1.28225318888386063954E-01   
    1.38822510015185422022E-02    1.40155886757460756975E+00    2.46699082325625360101E-02   
    1.38822510015185422022E-02    4.29251689963255955718E+00   -2.20620490825342366326E-03   
    4.25167992637221214824E-02    3.28560672133204820233E-02    9.38898708714668850384E-02   
    4.25167992637221214824E-02    1.00627399270572306933E-01   -4.04230170410413258697E-01   
    4.25167992637221214824E-02    1.75120240051294090433E-01    1.64400895860591922393E+00   
    4.25167992637221214824E-02    2.62960536960024582331E-01   -4.50114387928558201679E+00   
    4.25167992637221214824E-02    3.75546566711295215502E-01    6.14716025279154010263E+00   
    4.25167992637221214824E-02    5.36336080687580762927E-01   -4.50289008824269121334E+00   
    4.25167992637221214824E-02    8.05362211285977291908E-01    1.72002204866754415669E+00   
    4.25167992637221214824E-02    1.40155886757460756975E+00   -3.34223445703918820016E-01   
    4.25167992637221214824E-02    4.29251689963255955718E+00    2.88823120036661301624E-02   
    7.39913000559191957883E-02    3.28560672133204820233E-02   -4.20045309301169678129E-01   
    7.39913000559191957883E-02    1.00627399270572306933E-01    2.57847454049039770396E+00   
    7.39913000559191957883E-02    1.75120240051294090433E-01   -7.76846128147719650059E+00   
    7.39913000559191957883E-02    2.62960536960024582331E-01    1.47178558859117831759E+01   
    7.39913000559191957883E-02    3.75546566711295215502E-01   -1.89085366354291757318E+01   
    7.39913000559191957883E-02    5.36336080687580762927E-01    1.43788441412083258797E+01   
    7.39913000559191957883E-02    8.05362211285977291908E-01   -5.57951568187876745242E+00   
    7.39913000559191957883E-02    1.40155886757460756975E+00    1.14885750244009976484E+00   
    7.39913000559191957883E-02    4.29251689963255955718E+00   -9.27911242614010561836E-02   
    1.11105329614530928817E-01    3.28560672133204820233E-02    1.03670450801634372873E+00   
    1.11105329614530928817E-01    1.00627399270572306933E-01   -6.17526318570000221087E+00   
    1.11105329614530928817E-01    1.75120240051294090433E-01    1.85937273668694729167E+01   
    1.11105329614530928817E-01    2.62960536960024582331E-01   -2.66217828361740060927E+01   
    1.11105329614530928817E-01    3.75546566711295215502E-01    2.69730465463212460975E+01   
    1.11105329614530928817E-01    5.36336080687580762927E-01   -2.08912297931991304267E+01   
    1.11105329614530928817E-01    8.05362211285977291908E-01    8.24828882521307527043E+00   
    1.11105329614530928817E-01    1.40155886757460756975E+00   -1.95543150150518041386E+00   
    1.11105329614530928817E-01    4.29251689963255955718E+00    1.36480180472061951580E-01   
    1.58674855027417988085E-01    3.28560672133204820233E-02   -1.41231663834101262012E+00   
    1.58674855027417988085E-01    1.00627399270572306933E-01    7.73961233081189270422E+00   
    1.58674855027417988085E-01    1.75120240051294090433E-01   -2.41400360529181803315E+01   
    1.58674855027417988085E-01    2.62960536960024582331E-01    2.95158325019203076067E+01   
    1.58674855027417988085E-01    3.75546566711295215502E-01   -2.17883584857743279883E+01   
    1.58674855027417988085E-01    5.36336080687580762927E-01    1.56448554010868754460E+01   
    1.58674855027417988085E-01    8.05362211285977291908E-01   -6.24495085164056540350E+00   
    1.58674855027417988085E-01    1.40155886757460756975E+00    2.00969925171310315193E+00   
    1.58674855027417988085E-01    4.29251689963255955718E+00   -1.02460151420252013055E-01   
    2.26611177927500906382E-01    3.28560672133204820233E-02    1.13603452654690739720E+00   
    2.26611177927500906382E-01    1.00627399270572306933E-01   -5.24873847860645437180E+00   
    2.26611177927500906382E-01    1.75120240051294090433E-01    1.77768049664017091516E+01   
    2.26611177927500906382E-01    2.62960536960024582331E-01   -1.95573020515667401753E+01   
    2.26611177927500906382E-01    3.75546566711295215502E-01    1.07599310819355924451E+01   
    2.26611177927500906382E-01    5.36336080687580762927E-01   -7.20203727351448730332E+00   
    2.26611177927500906382E-01    8.05362211285977291908E-01    2.66030234845125956866E+00   
    2.26611177927500906382E-01    1.40155886757460756975E+00   -1.48257532441911199506E+00   
    2.26611177927500906382E-01    4.29251689963255955718E+00    4.44878443748422044979E-02   
    3.40279324717148834445E-01    3.28560672133204820233E-02   -5.26541690912698645555E-01   
    3.40279324717148834445E-01    1.00627399270572306933E-01    1.85477678008293755951E+00   
    3.40279324717148834445E-01    1.75120240051294090433E-01   -7.25389738499343561529E+00   
    3.40279324717148834445E-01    2.62960536960024582331E-01    7.29022488115272349063E+00   
    3.40279324717148834445E-01    3.75546566711295215502E-01   -3.03098753443362101123E+00   
    3.40279324717148834445E-01    5.36336080687580762927E-01    2.50029603526010602010E+00   
    3.40279324717148834445E-01    8.05362211285977291908E-01   -8.64936400129815652349E-01   
    3.40279324717148834445E-01    1.40155886757460756975E+00    8.36008361460710003321E-01   
    3.40279324717148834445E-01    4.29251689963255955718E+00   -1.73987232089559511194E-02   
    5.92182620845949303501E-01    3.28560672133204820233E-02    1.59075877295905165898E-01   
    5.92182620845949303501E-01    1.00627399270572306933E-01   -2.36527954412552254837E-01   
    5.92182620845949303501E-01    1.75120240051294090433E-01    1.65821796273680566181E+00   
    5.92182620845949303501E-01    2.62960536960024582331E-01   -1.48398737215077014540E+00   
    5.92182620845949303501E-01    3.75546566711295215502E-01    4.56559660035473935391E-01   
    5.92182620845949303501E-01    5.36336080687580762927E-01   -7.80152996062506431940E-01   
    5.92182620845949303501E-01    8.05362211285977291908E-01    1.12553555391020673748E-01   
    5.92182620845949303501E-01    1.40155886757460756975E+00   -3.03528475978817713354E-01   
    5.92182620845949303501E-01    4.29251689963255955718E+00    7.28763270553188860501E-03   
    1.81366189209646266889E+00    3.28560672133204820233E-02   -6.91412319611556108745E-02   
    1.81366189209646266889E+00    1.00627399270572306933E-01   -9.95964965564607590531E-02   
    1.81366189209646266889E+00    1.75120240051294090433E-01   -4.09976604525080778885E-01   
    1.81366189209646266889E+00    2.62960536960024582331E-01    3.03233916139457659877E-01   
    1.81366189209646266889E+00    3.75546566711295215502E-01   -1.41247010985784765547E-01   
    1.81366189209646266889E+00    5.36336080687580762927E-01    5.17004888930555961402E-01   
    1.81366189209646266889E+00    8.05362211285977291908E-01    8.38744686904225877910E-02   
    1.81366189209646266889E+00    1.40155886757460756975E+00    5.19327961490661516031E-02   
    1.81366189209646266889E+00    4.29251689963255955718E+00   -1.97101389086630322811E-03   
 1 1 1 1
    1.38822510015185422022E-02    4.23139357407548155621E-02   -5.77387291806508393143E-05   
    1.38822510015185422022E-02    1.31409427194108557879E-01    2.77124809813771851930E-05   
    1.38822510015185422022E-02    2.35971547639383383288E-01   -6.78395052514945719451E-05   
    1.38822510015185422022E-02    3.75546566711295215502E-01    9.51378901848577734250E-05   
    1.38822510015185422022E-02    5.97678937056319470322E-01   -7.63295430364955250491E-05   
    1.38822510015185422022E-02    1.07325042639683765344E+00    3.67439001085550232266E-05   
    1.38822510015185422022E-02    3.33306796684485684423E+00   -1.11666224206169741018E-05   
    4.25167992637221214824E-02    4.23139357407548155621E-02    4.54999275959557409341E-05   
    4.25167992637221214824E-02    1.31409427194108557879E-01   -5.34466360223568096033E-03   
    4.25167992637221214824E-02    2.35971547639383383288E-01    1.04493326155176025766E-02   
    4.25167992637221214824E-02    3.75546566711295215502E-01   -1.27040185358317913450E-02   
    4.25167992637221214824E-02    5.97678937056319470322E-01    8.85444520643641035107E-03   
    4.25167992637221214824E-02    1.07325042639683765344E+00   -3.61331071010356080775E-03   
    4.25167992637221214824E-02    3.33306796684485684423E+00    9.88446952493325127487E-04   
    7.39913000559191957883E-02    4.23139357407548155621E-02   -2.15281465198265218458E-04   
    7.39913000559191957883E-02    1.31409427194108557879E-01    1.58748349189926814262E-02   
    7.39913000559191957883E-02    2.35971547639383383288E-01   -6.28675865651147774971E-02   
    7.39913000559191957883E-02    3.75546566711295215502E-01    8.25067009010677643310E-02   
    7.39913000559191957883E-02    5.97678937056319470322E-01   -5.83435493150654058137E-02   
    7.39913000559191957883E-02    1.07325042639683765344E+00    2.42293623951707649822E-02   
    7.39913000559191957883E-02    3.33306796684485684423E+00   -6.52270519796564057780E-03   
    1.11105329614530928817E-01    4.23139357407548155621E-02    5.30327537458114288589E-04   
    1.11105329614530928817E-01    1.31409427194108557879E-01   -3.31886507974152381029E-02   
    1.11105329614530928817E-01    2.35971547639383383288E-01    1.35276712925300940382E-01   
    1.11105329614530928817E-01    3.75546566711295215502E-01   -2.23832779520893920822E-01   
    1.11105329614530928817E-01    5.97678937056319470322E-01    1.64712747135344284022E-01   
    1.11105329614530928817E-01    1.07325042639683765344E+00   -7.20154948272161699041E-02   
    1.11105329614530928817E-01    3.33306796684485684423E+00    1.93372922940572324058E-02   
    1.58674855027417988085E-01    4.23139357407548155621E-02   -7.46697760103488122896E-04   
    1.58674855027417988085E-01    1.31409427194108557879E-01    4.26227252515056082016E-02   
    1.58674855027417988085E-01    2.35971547639383383288E-01   -1.75690810025767557567E-01   
    1.58674855027417988085E-01    3.75546566711295215502E-01    2.81580433827989140561E-01   
    1.58674855027417988085E-01    5.97678937056319470322E-01   -2.35556403021547206000E-01   
    1.58674855027417988085E-01    1.07325042639683765344E+00    1.10088273279826467932E-01   
